bin,lens_bin,source_bin,radial_bin,r,value,error
289,4,3,4,0.04,0.0008356821046930238,7.287180911287366e-06
290,4,3,5,0.063,0.00047695363480704326,6.303964592561514e-06
291,4,3,6,0.1,0.0003105713752209817,4.469318532390139e-06
292,4,3,7,0.158,0.00022157361629034905,3.934419302270413e-06
293,4,3,8,0.251,0.00016895126430085798,3.67043692775704e-06
294,4,3,9,0.397,0.00013316797839024562,3.9252834255348054e-06
295,4,3,10,0.629,9.717079919677117e-05,3.986937968920769e-06
296,4,3,11,0.998,6.549059720090567e-05,3.931626243659821e-06
297,4,3,12,1.581,4.190292537978917e-05,4.009267865918458e-06
298,4,3,13,2.506,2.5702682625900954e-05,3.935462495289714e-06
299,4,3,14,3.972,1.613199566958297e-05,3.7296591217887053e-06
300,5,0,0,0.006,nan,nan
301,5,0,1,0.01,nan,nan
302,5,0,2,0.016,nan,nan
303,5,0,3,0.025,nan,nan
304,5,0,4,0.04,nan,nan
305,5,0,5,0.063,nan,nan
306,5,0,6,0.1,nan,nan
307,5,0,7,0.158,nan,nan
308,5,0,8,0.251,nan,nan
309,5,0,9,0.397,nan,nan
310,5,0,10,0.629,nan,nan
311,5,0,11,0.998,nan,nan
312,5,0,12,1.581,nan,nan
313,5,0,13,2.506,nan,nan
314,5,0,14,3.972,nan,nan
315,5,1,0,0.006,nan,nan
316,5,1,1,0.01,nan,nan
317,5,1,2,0.016,nan,nan
318,5,1,3,0.025,nan,nan
319,5,1,4,0.04,nan,nan
320,5,1,5,0.063,nan,nan
321,5,1,6,0.1,nan,nan
322,5,1,7,0.158,nan,nan
323,5,1,8,0.251,nan,nan
324,5,1,9,0.397,nan,nan
325,5,1,10,0.629,nan,nan
326,5,1,11,0.998,nan,nan
327,5,1,12,1.581,nan,nan
328,5,1,13,2.506,nan,nan
329,5,1,14,3.972,nan,nan
330,5,2,0,0.006,nan,nan
331,5,2,1,0.01,nan,nan
332,5,2,2,0.016,nan,nan
333,5,2,3,0.025,nan,nan
334,5,2,4,0.04,nan,nan
335,5,2,5,0.063,nan,nan
336,5,2,6,0.1,nan,nan
337,5,2,7,0.158,nan,nan
338,5,2,8,0.251,nan,nan
339,5,2,9,0.397,nan,nan
340,5,2,10,0.629,nan,nan
341,5,2,11,0.998,nan,nan
342,5,2,12,1.581,nan,nan
343,5,2,13,2.506,nan,nan
344,5,2,14,3.972,nan,nan
345,5,3,0,0.006,nan,nan
346,5,3,1,0.01,nan,nan
347,5,3,2,0.016,nan,nan
348,5,3,3,0.025,nan,nan
349,5,3,4,0.04,nan,nan
350,5,3,5,0.063,nan,nan
351,5,3,6,0.1,nan,nan
352,5,3,7,0.158,nan,nan
353,5,3,8,0.251,nan,nan
354,5,3,9,0.397,nan,nan
355,5,3,10,0.629,nan,nan
356,5,3,11,0.998,nan,nan
357,5,3,12,1.581,nan,nan
358,5,3,13,2.506,nan,nan
359,5,3,14,3.972,nan,nan
