bin,lens_bin,source_bin,radial_bin,r,value,error
156,2,2,6,0.1,2.5186944463136105,0.13550943733884616
157,2,2,7,0.158,3.215335997831598,0.1708437127295304
158,2,2,8,0.251,3.127208892993585,0.2115095505084218
159,2,2,9,0.397,2.848683257982675,0.2120125808573353
160,2,2,10,0.629,2.3418467399475666,0.1970291592923561
161,2,2,11,0.998,2.2112813256970667,0.21917261965731727
162,2,2,12,1.581,2.385312628572258,0.26947929664291986
163,2,2,13,2.506,1.9885914646399365,0.3106201303484196
164,2,2,14,3.972,3.1847490886106544,0.5151588198329703
165,2,3,0,0.006,0.4030947858250778,0.2514498462044503
166,2,3,1,0.01,0.48262857747608356,0.10200049798975944
167,2,3,2,0.016,0.5614145703248806,0.06621102551840936
168,2,3,3,0.025,0.7980306740640625,0.0639740073798472
169,2,3,4,0.04,1.036013805201441,0.07020975145562079
170,2,3,5,0.063,1.5497421874970483,0.09877068429864752
171,2,3,6,0.1,2.3541224660807765,0.1279595186998107
172,2,3,7,0.158,2.976541895971251,0.15776199160923468
173,2,3,8,0.251,2.8775132360126063,0.1988155709066036
174,2,3,9,0.397,2.638931111738564,0.20520208100405882
175,2,3,10,0.629,2.018488843930096,0.19109439652153856
176,2,3,11,0.998,1.943630717863482,0.21168102775813005
177,2,3,12,1.581,2.1237591016952897,0.2702840032827376
178,2,3,13,2.506,1.6396443465900103,0.30751266686119844
179,2,3,14,3.972,2.9558418755066107,0.5023351738056734
180,3,0,0,0.006,9.679682623867622,2.8065814647232226
181,3,0,1,0.01,7.607121751962006,0.7459168388895803
182,3,0,2,0.016,9.603351280143658,0.6190978088605348
183,3,0,3,0.025,13.404732674893717,0.5757666018473975
184,3,0,4,0.04,20.582428272441625,0.8290570906725917
185,3,0,5,0.063,30.769594749440895,1.2342782873578042
186,3,0,6,0.1,46.829628586686695,1.908667355340001
187,3,0,7,0.158,59.31208359164734,2.9500423685355175
188,3,0,8,0.251,57.96986435005903,2.9579566831132875
189,3,0,9,0.397,52.32581117963082,2.77300454234337
190,3,0,10,0.629,46.829632531780945,3.00132454590199
191,3,0,11,0.998,33.35636199771124,2.172539483968569
192,3,0,12,1.581,42.92360811994982,3.3291217138290023
193,3,0,13,2.506,-1188.015236231883,116.62240748505599
194,3,0,14,3.972,-54.84930392732888,7.151388023764595
195,3,1,0,0.006,1.9715142965386374,0.931880637290171
196,3,1,1,0.01,3.378907713803957,0.3303116615582098
197,3,1,2,0.016,3.4957795775845555,0.200273527818627
198,3,1,3,0.025,5.630303558993822,0.20100552215408005
199,3,1,4,0.04,8.563222249216945,0.32086151115159717
200,3,1,5,0.063,13.55616624930547,0.5038621909503752
201,3,1,6,0.1,18.5560107493463,0.7054264600672107
202,3,1,7,0.158,21.745388169052312,0.9712568860194774
203,3,1,8,0.251,21.60568554436163,1.0046490318102794
204,3,1,9,0.397,20.17083350765788,0.9309358231685302
205,3,1,10,0.629,18.678418737742877,1.0513026164279895
