bin,lens_bin,source_bin,radial_bin,r,value,error
153,2,2,3,0.025,0.28530316993220506,0.0735291639911441
154,2,2,4,0.04,0.1564872002738138,0.06813708136402549
155,2,2,5,0.063,0.1243122454979595,0.06549075220499488
156,2,2,6,0.1,0.11781410336986209,0.06134512196661556
157,2,2,7,0.158,0.09339778480053074,0.057728522954194984
158,2,2,8,0.251,0.10420994314142007,0.05367877747582764
159,2,2,9,0.397,0.1085547729004821,0.0501765855745455
160,2,2,10,0.629,0.10752375855169749,0.05212550239858433
161,2,2,11,0.998,0.09930211787085863,0.067134981119527
162,2,2,12,1.581,0.10129645135545928,0.08884206085990848
163,2,2,13,2.506,0.10070132321917669,0.12253898909238232
164,2,2,14,3.972,0.127257072314646,0.1629327850561374
165,2,3,0,0.006,1.1580219146483328,0.17967568427225347
166,2,3,1,0.01,0.6290590176210031,0.12184385597334567
167,2,3,2,0.016,0.4238840789187348,0.08144987310092093
168,2,3,3,0.025,0.2840487192981689,0.07280611194518229
169,2,3,4,0.04,0.19304137211029193,0.0688041344140621
170,2,3,5,0.063,0.10857351713078334,0.06159620045638924
171,2,3,6,0.1,0.09574244665309095,0.053587051422168935
172,2,3,7,0.158,0.07327549633857622,0.05074844868394035
173,2,3,8,0.251,0.07559823204124072,0.04548038392157003
174,2,3,9,0.397,0.07858739003119286,0.04384906400953674
175,2,3,10,0.629,0.09920935730991509,0.04779073754087526
176,2,3,11,0.998,0.09336226493661393,0.06438850868970832
177,2,3,12,1.581,0.08372025751779422,0.0869959626258844
178,2,3,13,2.506,0.09875942174777386,0.11781484620819065
179,2,3,14,3.972,0.14224839766221464,0.16101077698104738
180,3,0,0,0.006,45.57475764721788,0.48130921485616546
181,3,0,1,0.01,28.507187557105553,0.178128208452194
182,3,0,2,0.016,18.21589593941768,0.11347909313749338
183,3,0,3,0.025,12.044496788621917,0.09533065130247376
184,3,0,4,0.04,8.280944119284994,0.07879668441928421
185,3,0,5,0.063,6.225493882444444,0.06918761631541316
186,3,0,6,0.1,4.832238384912646,0.06263939361857418
187,3,0,7,0.158,3.525071125618795,0.058172957036882265
188,3,0,8,0.251,2.4545926126240625,0.05580655600723442
189,3,0,9,0.397,1.573790005020892,0.05398690747535108
190,3,0,10,0.629,0.9205474787799872,0.051889207593722564
191,3,0,11,0.998,0.4381407826088646,0.05389084250907874
192,3,0,12,1.581,0.14513456337950092,0.05793176690519588
193,3,0,13,2.506,0.04204463137200687,0.07651258474935183
194,3,0,14,3.972,0.09097702974958377,0.09180075779428701
195,3,1,0,0.006,8.071958277383938,0.1333154259013721
196,3,1,1,0.01,5.315188276662597,0.09358915359122925
197,3,1,2,0.016,3.2638120289587347,0.07096214529685921
198,3,1,3,0.025,2.182625656711701,0.060913468560723966
199,3,1,4,0.04,1.5436773406117599,0.052707052827110176
200,3,1,5,0.063,1.2053883404027577,0.049896416162863895
201,3,1,6,0.1,0.9287619528424607,0.047296564540284136
202,3,1,7,0.158,0.6848853646886699,0.04386534740318653
203,3,1,8,0.251,0.4845762837121237,0.03929865274055913
204,3,1,9,0.397,0.2719929550046407,0.03698091829971087
205,3,1,10,0.629,0.1282346636541476,0.037532475552236155
206,3,1,11,0.998,0.038994306655992794,0.04267105700397128
207,3,1,12,1.581,-0.01588676530219768,0.05307692287814371
208,3,1,13,2.506,0.013794992085403024,0.07459606967937894
209,3,1,14,3.972,0.07899097539525446,0.09116782745818985
210,3,2,0,0.006,1.1534427765708788,0.1214972266302177
211,3,2,1,0.01,0.7689432557562936,0.08503304611813571
212,3,2,2,0.016,0.3737316109517774,0.06991483840344218
213,3,2,3,0.025,0.2201159564295896,0.04861378952383174
214,3,2,4,0.04,0.10531500234725044,0.041762813338507905
215,3,2,5,0.063,0.008188441821155301,0.0408106116615516
216,3,2,6,0.1,-0.007594139747146844,0.0428471041933465
217,3,2,7,0.158,-0.016913453677747103,0.039734478658068895
218,3,2,8,0.251,-0.02354990574690019,0.03926146377727864
219,3,2,9,0.397,-0.057448412907434854,0.03677000025614341
220,3,2,10,0.629,-0.06426339235295897,0.03566095388795511
221,3,2,11,0.998,-0.04309853787136664,0.04237140932122956
222,3,2,12,1.581,-0.02198900504943868,0.053987095935163806
223,3,2,13,2.506,0.020859705786846483,0.07291844232464723
224,3,2,14,3.972,0.08661061081258747,0.09005274551376238
225,3,3,0,0.006,1.6195125943115896,0.16748372603154804
226,3,3,1,0.01,1.0555924670509809,0.12545202278084844
227,3,3,2,0.016,0.6858898092645171,0.07687613426263185
228,3,3,3,0.025,0.418651776838197,0.06423171935707214
229,3,3,4,0.04,0.24493396257501132,0.05462683131733357
230,3,3,5,0.063,0.149161670584963,0.049854585440794894
231,3,3,6,0.1,0.11425963725317789,0.04420876080067279
232,3,3,7,0.158,0.06766605744579213,0.0426403174875371
233,3,3,8,0.251,0.07779634403097813,0.0401858428493722
234,3,3,9,0.397,0.037858134687152045,0.037736809689338006
235,3,3,10,0.629,0.012916390369910324,0.036943309683850435
236,3,3,11,0.998,0.007574521346476182,0.043831693173792936
237,3,3,12,1.581,0.0003892137450334232,0.05492319906869107
238,3,3,13,2.506,0.02694389034025857,0.07262273273378611
239,3,3,14,3.972,0.0947152059969314,0.08909834963351908
240,4,0,0,0.006,3.769319520574954,0.10052342798066667
241,4,0,1,0.01,2.322888728361394,0.0790704945752364
242,4,0,2,0.016,1.5339764484380014,0.06842859877543583
243,4,0,3,0.025,1.0605909693710558,0.0593441825932467
244,4,0,4,0.04,0.7960828049586866,0.056929482436541584
245,4,0,5,0.063,0.6805605298568329,0.051208500680230806
246,4,0,6,0.1,0.5223438045883322,0.04929156354355026
247,4,0,7,0.158,0.3770383764410967,0.04564164824467568
248,4,0,8,0.251,0.24952439718737285,0.04268708031745945
249,4,0,9,0.397,0.1182898723116832,0.04377818194789756
250,4,0,10,0.629,0.018927977853788747,0.04403025771462872
251,4,0,11,0.998,-0.02494234156218411,0.048184055231583346
252,4,0,12,1.581,-0.06265323530170175,0.05683682058135374
253,4,0,13,2.506,-0.06868506752373271,0.08322188350614634
254,4,0,14,3.972,-0.07152104454795083,0.11219910831740933
255,4,1,0,0.006,27.067500750451035,0.1615017911460383
256,4,1,1,0.01,17.23543598878976,0.10066836517649022
257,4,1,2,0.016,11.299141531973401,0.07335417266172665
258,4,1,3,0.025,8.149533890433847,0.06405653388395001
259,4,1,4,0.04,6.4658266551655075,0.05842287504963098
260,4,1,5,0.063,5.427031401830074,0.05347280122680702
261,4,1,6,0.1,4.246607828950411,0.05145973310106764
262,4,1,7,0.158,3.116334457754588,0.04805903116105782
263,4,1,8,0.251,2.1595626105060495,0.04701993367653695
264,4,1,9,0.397,1.3742861987738886,0.04457735112472254
265,4,1,10,0.629,0.7913797319634597,0.04420252754583836
266,4,1,11,0.998,0.3830310880157173,0.047981128682740216
267,4,1,12,1.581,0.13276824353616323,0.05678084615207174
268,4,1,13,2.506,0.012559413608825842,0.08104805523830094
269,4,1,14,3.972,-0.03797634952311668,0.11111225951395781
270,4,2,0,0.006,2.081169255249793,0.09567603902979317
271,4,2,1,0.01,1.339118482586188,0.06858692940979645
272,4,2,2,0.016,0.8442329810399274,0.054180558435353667
273,4,2,3,0.025,0.6133099230232419,0.04236589364485086
274,4,2,4,0.04,0.46851277316979356,0.04175320761058861
275,4,2,5,0.063,0.41624362201384546,0.039163963854076354
276,4,2,6,0.1,0.33162503673236365,0.0354176890578515
277,4,2,7,0.158,0.23930884309404377,0.03330224537722598
278,4,2,8,0.251,0.14222071609020226,0.030359175861214113
279,4,2,9,0.397,0.0639464201276363,0.028697901781511156
280,4,2,10,0.629,0.03323506464483206,0.03164584316059277
281,4,2,11,0.998,-0.001788281993753138,0.03779686697321068
282,4,2,12,1.581,-0.026086804399627628,0.05385619966707962
283,4,2,13,2.506,-0.055529167196499696,0.0798159129760572
284,4,2,14,3.972,-0.06793255354543559,0.1113457367260706
285,4,3,0,0.006,1.1050745623034208,0.12742444300563838
286,4,3,1,0.01,0.8741417550991226,0.08699844140985744
287,4,3,2,0.016,0.47270374467840437,0.06335968586978379
288,4,3,3,0.025,0.3354186659715541,0.05385808808154058
289,4,3,4,0.04,0.21555128734456197,0.045061917546324055
290,4,3,5,0.063,0.16159074304706866,0.0401745007658005
291,4,3,6,0.1,0.13829624948089592,0.03776732061426083
292,4,3,7,0.158,0.08512947746308619,0.034326097387613566
293,4,3,8,0.251,0.02467189774009171,0.03273683003745356
294,4,3,9,0.397,-0.008210662948138214,0.030367160177550687
295,4,3,10,0.629,-0.014851135777060875,0.03246831414848755
296,4,3,11,0.998,-0.039110837189193504,0.03946153123083312
297,4,3,12,1.581,-0.04261272737882127,0.053142432798245064
298,4,3,13,2.506,-0.04846508804746685,0.0796308025622552
299,4,3,14,3.972,-0.054630993112270154,0.10999795414206756
300,5,0,0,0.006,nan,nan
301,5,0,1,0.01,nan,nan
302,5,0,2,0.016,nan,nan
303,5,0,3,0.025,nan,nan
304,5,0,4,0.04,nan,nan
305,5,0,5,0.063,nan,nan
306,5,0,6,0.1,nan,nan
307,5,0,7,0.158,nan,nan
308,5,0,8,0.251,nan,nan
309,5,0,9,0.397,nan,nan
310,5,0,10,0.629,nan,nan
311,5,0,11,0.998,nan,nan
312,5,0,12,1.581,nan,nan
313,5,0,13,2.506,nan,nan
314,5,0,14,3.972,nan,nan
315,5,1,0,0.006,nan,nan
316,5,1,1,0.01,nan,nan
317,5,1,2,0.016,nan,nan
318,5,1,3,0.025,nan,nan
319,5,1,4,0.04,nan,nan
320,5,1,5,0.063,nan,nan
321,5,1,6,0.1,nan,nan
322,5,1,7,0.158,nan,nan
323,5,1,8,0.251,nan,nan
324,5,1,9,0.397,nan,nan
325,5,1,10,0.629,nan,nan
326,5,1,11,0.998,nan,nan
327,5,1,12,1.581,nan,nan
328,5,1,13,2.506,nan,nan
329,5,1,14,3.972,nan,nan
330,5,2,0,0.006,nan,nan
331,5,2,1,0.01,nan,nan
332,5,2,2,0.016,nan,nan
333,5,2,3,0.025,nan,nan
334,5,2,4,0.04,nan,nan
335,5,2,5,0.063,nan,nan
336,5,2,6,0.1,nan,nan
337,5,2,7,0.158,nan,nan
338,5,2,8,0.251,nan,nan
339,5,2,9,0.397,nan,nan
340,5,2,10,0.629,nan,nan
341,5,2,11,0.998,nan,nan
342,5,2,12,1.581,nan,nan
343,5,2,13,2.506,nan,nan
344,5,2,14,3.972,nan,nan
345,5,3,0,0.006,nan,nan
346,5,3,1,0.01,nan,nan
347,5,3,2,0.016,nan,nan
348,5,3,3,0.025,nan,nan
349,5,3,4,0.04,nan,nan
350,5,3,5,0.063,nan,nan
351,5,3,6,0.1,nan,nan
352,5,3,7,0.158,nan,nan
353,5,3,8,0.251,nan,nan
354,5,3,9,0.397,nan,nan
355,5,3,10,0.629,nan,nan
356,5,3,11,0.998,nan,nan
357,5,3,12,1.581,nan,nan
358,5,3,13,2.506,nan,nan
359,5,3,14,3.972,nan,nan
